0,1,2,3,4,5,6,7,8,9,10
0.00871543554807774,0.00645605413163668,0.004782420124001416,0.003542656125400049,0.002624281783520901,0.0019439808225082756,0.0014400364305311164,0.0010667310954911014,0.0007901988720226987,0.0005853529044950213,0.00043361247337453065
0.011776618264830964,0.00872358369857612,0.006462098117352539,0.004786889965307908,0.003545958364462686,0.002626720098737115,0.0019457804584460522,0.0014413641590336529,0.001067710316660338,0.0007909207064031347,0.0005858884446152381
0.015751449444311394,0.01166779705109004,0.00864299804079876,0.00640238697814138,0.004742634942800951,0.003513154196606689,0.0026024014704429084,0.0019277508049877125,0.0014279960128994744,0.0010577975142166242,0.0007835743706011338
0.02085397618011831,0.015447104475374685,0.011442399618140312,0.008475977681722733,0.006278593048085389,0.00465086593883389,0.003445116988090137,0.002551953086736818,0.0018903399472273371,0.0014002499196773181,0.0010372233074505233
0.027329119919048583,0.020242628917360447,0.014994320486316817,0.01110681549003339,0.008227170269961918,0.006094078658283335,0.004514001422394796,0.003343575206171979,0.0024766010462269864,0.0018344094951739766,0.0013587334808006384
0.03545119206405823,0.02625694742299116,0.019448468929127178,0.014405479468223441,0.010669967231337769,0.007902938972172292,0.005853328595577656,0.004335157505678344,0.0032106548224872093,0.0023777605637159208,0.0017608815846795155
0.0455202316621295,0.03371108432381717,0.02496775854190349,0.018491828825458852,0.013694913427157654,0.010141715833233221,0.007509862764946844,0.0055605428425100824,0.004116833648121887,0.0030476613051007365,0.002255935192121083
0.057855747322635695,0.04283934423037424,0.03172391303178399,0.023491000212626224,0.017392392332233452,0.012874900476139048,0.009528869336998702,0.007050799061208578,0.0052158061376545535,0.0038572514503588543,0.0028516704201055187
0.07278752889535296,0.05388157366720727,0.03989051339943077,0.029526467744221387,0.021847748276347667,0.016158828484029154,0.011944740769784959,0.00882392859361958,0.006513602809255559,0.00480412785888848,0.003540071134834344
0.09064333312320326,0.06707245527267418,0.04963251310340798,0.0367080994182769,0.027126505125875194,0.020023168096776976,0.014758460558740014,0.010858658677363258,0.007972672966087668,0.005840011631553211,0.004267076034641983
0.11173344314235115,0.08262746864094983,0.06109065632042468,0.045111162192423435,0.033244332066695186,0.024429293498268903,0.017883716244511717,0.013030051150412133,0.009441025396744603,0.006798752425740731,0.004864716014118207
0.13633234998894778,0.10072520538000036,0.07435824102314663,0.05473853402216969,0.040105436148388275,0.029178735089351725,0.021026487622380175,0.014970840118441114,0.010513288307986028,0.007276248907093272,0.004963915999612366
0.16465809372368673,0.12148583168718777,0.08944619087263406,0.06545238679218779,0.047380294568084465,0.03373017342114271,0.023464837254069778,0.01586936496833221,0.010409682915887184,0.0066282534454524394,0.004109099912327802
0.19685011337371128,0.144945719374722,0.10623067370389255,0.07685469261907125,0.054287731921780796,0.036918261555227115,0.02384638723429164,0.014523721795706494,0.00835516084293753,0.004578490019382186,0.002415996926175935
0.2329467624845986,0.1710287494996811,0.1243767025601992,0.08809734165609501,0.0593017691843601,0.036820615439862356,0.02063634984993955,0.010436237274629303,0.004852198958385943,0.002126089246806146,0.0008969169009582919
0.27286391896334555,0.1995157401299264,0.14323453497411065,0.09764240744159408,0.06005549338032386,0.031599422275521954,0.013975775373917261,0.0053562735782997925,0.001869131001679237,0.0006185083769556007,0.00019915520388244105
0.3163763194074404,0.2300151081306767,0.1617198783838323,0.1031299194524759,0.05418962354355865,0.021840538205368975,0.0069091828185122665,0.001868892142292174,0.00046621302288472926,0.00011202861235505935,2.6511336840091177e-05
