0,1,2,3,4,5,6,7,8,9,10
0.0,3.462869604337043e-06,4.610914338364711e-06,5.10507970331409e-06,5.416498067759921e-06,5.679342888791478e-06,5.93131657249824e-06,6.182418638307294e-06,6.434790767747485e-06,6.688458102353939e-06,6.942973092888775e-06
0.0,6.7544806421502215e-06,9.531441953053651e-06,1.1112647900692066e-05,1.2401287498630112e-05,1.3679071956890102e-05,1.5029693970518586e-05,1.6475234869151513e-05,1.8019463291820057e-05,1.96614970886185e-05,2.1400045830002115e-05
0.0,1.2022462072612655e-05,1.7335388587891735e-05,2.0787667518056305e-05,2.3919596949517825e-05,2.72099941856165e-05,3.0801134676947666e-05,3.473081243471423e-05,3.900640419195353e-05,4.36285540717343e-05,4.8598542828149385e-05
0.0,2.090318027517424e-05,3.0743137127713095e-05,3.7962201475495684e-05,4.514097132837665e-05,5.306940145396759e-05,6.198872597791268e-05,7.197430986730906e-05,8.305562776052897e-05,9.52544300689198e-05,0.0001085959698280729
0.0,3.569746213748325e-05,5.379978932102686e-05,6.879855133477119e-05,8.499822268564e-05,0.00010374293731661312,0.00012550364856539435,0.00015049564815909405,0.00017886809702529513,0.00021076258540812494,0.0002463263653277873
0.0,5.992374626073985e-05,9.312252524809139e-05,0.00012417834137032861,0.00016036172678590945,0.00020417896134295672,0.00025678815423309497,0.00031896764235064823,0.00039140381835539817,0.00047476681448056774,0.0005697061459126179
0.0,9.892340528421828e-05,0.00015964305484394056,0.00022363812211585504,0.0003037053034100612,0.0004052517405502537,0.0005317193594443159,0.0006860394008668295,0.0008710137275435708,0.0010893300488042015,0.001343436433335366
0.0,0.00016067160385228817,0.0002713777503874356,0.0004024081967473056,0.0005780254781450147,0.0008117466866250174,0.001114641782676927,0.0014973073040734542,0.0019700672405128968,0.002542464852177447,0.0032225918168554196
0.0,0.0002568743800791354,0.0004578999956475091,0.0007241264100088139,0.0011061030520019266,0.0016409290992268498,0.0023642573503917354,0.0033120508332870197,0.0045189045941302994,0.006014925681317864,0.007823131526170094
0.0,0.00040442362540827964,0.0007675135867932488,0.0013037018272626516,0.0021277130617800644,0.0033446747331194603,0.005065462274081651,0.0074035031899186005,0.01046319673170978,0.014326443884340234,0.019045004430116568
0.0,0.000627274935956092,0.001278602974434483,0.0023479932609138613,0.004110309348175344,0.006860579137774932,0.010925396899797279,0.016631723568518563,0.02425340160076452,0.03396506078142868,0.04582947106787901
0.0,0.000958787707416308,0.002117239226594227,0.004226909853041398,0.00795873726513831,0.014112285122832581,0.02358144404224652,0.03719766271639287,0.055530216532973534,0.07877270108790853,0.10677317165112338
0.0,0.0014445044958593667,0.0034837358869297167,0.007594247744237357,0.015397634827730659,0.028945417788093206,0.05044258594047791,0.08161555636935561,0.12313467718598325,0.17452854188482933,0.2345499060681321
0.0,0.0021452251797798054,0.0056911467509012745,0.013584114790236102,0.029621718885124063,0.05867117713206552,0.10536798035292319,0.17206874495103902,0.25786846656232854,0.35947143412276816,0.47279620417823154
0.0,0.0031400254727272743,0.00921793486612562,0.024107718089673644,0.05626405741685108,0.11599601539063743,0.21069385749000819,0.34014502133420293,0.49734736838294447,0.6731490398142619,0.8597751129611783
0.0,0.004528559119150173,0.014773826784414551,0.042247322390644,0.10447259271992967,0.21988566333515244,0.3945316758547948,0.6173653133539313,0.8703400946661347,1.138520264319728,1.412639441094094
0.0,0.006431572746126795,0.02337009699118998,0.07265400457843321,0.1872429206902011,0.3923930968346374,0.6803612730756172,1.020407047519,1.3847034994855587,1.7570259178427754,2.129597186813048
0.0,0.008988109206514893,0.036371119240660915,0.1216738208658421,0.31945850845761364,0.6502247533395241,1.0758203622612794,1.5462836896481906,2.0313370441977754,2.5174370579109584,2.999203668743329
0.0,0.01234752588455918,0.0554835311002497,0.19672419979051836,0.5128831342094899,0.9967149162615009,1.57203821247715,2.1798522338932704,2.793374183283607,3.402574692116632,4.003938333159529
0.0,0.01665446805288162,0.08262124132592348,0.3045268012056443,0.770638593291311,1.4216895210279632,2.151129319833019,2.901174378804382,3.650121176557401,4.390659918554108,5.120443234361925
